Gene_acc,Gene_id,bsf_median,pcf_median,rank_bsf_median,rank_pcf_median,Desc,Protein IDs
4539,Tb927.6.2010,6.187831022702431,5.923200888936139,4285.0,4155.0,"acyl-CoA synthetase, putative",Tb927.6.2010:mRNA-p1
4540,Tb927.6.2020,5.698475485729228,5.133586495022132,3077.0,1426.0,Bardet-Biedl syndrome 2 protein,Tb927.6.2020:mRNA-p1
4541,Tb927.6.2030,5.618252454019406,6.655727401999009,2844.0,5630.0,"STE/STE11 serine/threonine-protein kinase, putative",Tb927.6.2030:mRNA-p1
4542,Tb927.6.2040,4.882455226607799,4.981735572688112,1000.0,897.0,"nitrate reductase, putative",Tb927.6.2040:mRNA-p1
4543,Tb927.6.2050,6.422719616854256,5.614674510577657,4829.0,3076.0,"ribosome biogenesis regulatory protein (RRS1), putative",Tb927.6.2050:mRNA-p1
4544,Tb927.6.2060,7.058223898370424,6.876216465552684,5822.0,5901.0,histidyl-tRNA synthetase,Tb927.6.2060:mRNA-p1
4545,Tb927.6.2070,4.790495734323139,5.301724656933725,823.0,2003.0,"hypothetical protein, conserved",Tb927.6.2070:mRNA-p1
4546,Tb927.6.2080,5.235646027906962,5.446499677567697,1856.0,2544.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.6.2080:mRNA-p1
4547,Tb927.6.2090,6.775564291326447,7.006261592076136,5437.0,6013.0,"pdz domain containing protein, putative",Tb927.6.2090:mRNA-p1
4548,Tb927.6.2120,6.27311146219957,6.083428598707292,4483.0,4566.0,"hypothetical protein, conserved",Tb927.6.2120:mRNA-p1
4549,Tb927.6.2130,6.495770357148368,6.636526706800703,4986.0,5602.0,"nuclear movement protein, putative",Tb927.6.2130:mRNA-p1
4550,Tb927.6.2140,6.671235814552405,6.518382072373759,5294.0,5430.0,"hypothetical protein, conserved",Tb927.6.2140:mRNA-p1
4551,Tb927.6.2150,5.524502550347047,5.567006483149852,2560.0,2946.0,"cell division cycle protein 16 homolog, putative",Tb927.6.2150:mRNA-p1
4552,Tb927.6.2170,7.392465892532886,7.607241894416861,6175.0,6399.0,"co-chaperone GrpE, putative",Tb927.6.2170:mRNA-p1
4553,Tb927.6.2180,5.174296425317988,5.719457532104484,1704.0,3460.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.6.2180.1:mRNA-p1;Tb927.6.2180.2:mRNA-p1
4554,Tb927.6.2190,5.881371039048453,5.495488210698311,3535.0,2686.0,"hypothetical protein, conserved",Tb927.6.2190:mRNA-p1
4555,Tb927.6.2200,7.846909686047366,6.144994556144501,6403.0,4718.0,"DJ-1 family protein, putative",Tb927.6.2200:mRNA-p1
4556,Tb927.6.2210,6.572742944968629,6.027876392618113,5118.0,4433.0,"hypothetical protein, conserved",Tb927.6.2210:mRNA-p1
4557,Tb927.6.2220,6.597112154489834,5.973840005505615,5160.0,4283.0,"hypothetical protein, conserved",Tb927.6.2220:mRNA-p1
4558,Tb927.6.2230,6.831450270850596,6.790786869073561,5522.0,5792.0,RGG protein,Tb927.6.2230:mRNA-p1
4559,Tb927.6.2250,6.940839180480342,5.8584140519421695,5683.0,3939.0,"rac serine-threonine kinase, putative",Tb927.6.2250:mRNA-p1
4560,Tb927.6.2320,6.940144752485828,6.866517478484276,5682.0,5887.0,"hypothetical protein, conserved",Tb927.6.2320:mRNA-p1;Tb927.6.2260:mRNA-p1
4561,Tb927.6.2330,6.805726973939051,6.753545890541452,5477.0,5762.0,RGG protein,Tb927.6.2330:mRNA-p1;Tb927.6.2270:mRNA-p1
4562,Tb927.6.2340,7.311498223293268,7.631574397006326,6102.0,6408.0,"prefoldin subunit, putative",Tb927.6.2340:mRNA-p1;Tb927.6.2280:mRNA-p1
4563,Tb927.6.2290,4.8157936146649805,4.960003865953451,869.0,844.0,"50S ribosome-binding GTPase, putative",Tb927.6.2290:mRNA-p1;Tb927.6.2350:mRNA-p1;Tb927.6.2310:mRNA-p1
4564,Tb927.6.2300,6.186905902575008,5.350315633098722,4282.0,2178.0,"adenosine kinase, putative",Tb927.6.2300:mRNA-p1
4565,Tb927.6.2360,7.828244462390214,7.518676141594381,6396.0,6353.0,"adenosine kinase, putative",Tb927.6.2360:mRNA-p1
4566,Tb927.6.2370,5.550866282688706,5.638768527272679,2627.0,3173.0,"ubiquitin-protein ligase, putative",Tb927.6.2370:mRNA-p1
4567,Tb927.6.2380,4.483325772260742,5.598708573595805,279.0,3029.0,"hypothetical protein, conserved",Tb927.6.2380:mRNA-p1
4568,Tb927.6.2390,4.563318650563215,6.393896842390065,400.0,5225.0,"conserved hypothetical protein, putative",Tb927.6.2390:mRNA-p1
4569,Tb927.6.2400,5.0488282307714965,5.115409643761941,1358.0,1359.0,Gamma-tubulin complex component 4,Tb927.6.2400:mRNA-p1
4570,Tb927.6.2410,4.665444068226957,5.304991984079386,578.0,2014.0,"hypothetical protein, conserved",Tb927.6.2410:mRNA-p1
4571,Tb927.6.2420,7.392989850822223,7.7301923944567426,6176.0,6453.0,p22 protein precursor,Tb927.6.2420:mRNA-p1
4572,Tb927.6.2430,5.229994548756155,5.134134007209042,1842.0,1429.0,"hypothetical protein, conserved",Tb927.6.2430:mRNA-p1
4573,Tb927.6.2440,6.165643732679495,5.50293890367991,4229.0,2708.0,"Mo25-like, putative",Tb927.6.2440:mRNA-p1
4574,Tb927.6.2450,5.566305477605457,5.148402113085002,2675.0,1466.0,"Protein kinase B, putative",Tb927.6.2450:mRNA-p1
4575,Tb927.6.2460,6.3058037926352135,5.996302914248445,4559.0,4348.0,"ubiquitin fusion degradation protein 2, putative",Tb927.6.2460:mRNA-p1
4576,Tb927.6.2470,4.1914791340963555,4.998596552649063,74.0,956.0,"hypothetical protein, conserved",Tb927.6.2470:mRNA-p1
4577,Tb927.6.2480,5.155825169653243,5.226111519687894,1657.0,1725.0,"chaperone protein DnaJ, putative",Tb927.6.2480:mRNA-p1
4578,Tb927.6.2490,5.88211102000723,6.662275960721233,3536.0,5638.0,succinate dehydrogenase subunit 7,Tb927.6.2490:mRNA-p1
4579,Tb927.6.2510,6.377274922647522,6.984929763312024,4715.0,5995.0,"Succinate dehydrogenase assembly factor 2, mitochondrial",Tb927.6.2510:mRNA-p1
4580,Tb927.6.2520,5.872156241734661,5.088573752094583,3503.0,1271.0,"hypothetical protein, conserved",Tb927.6.2520:mRNA-p1
4581,Tb927.6.2540,5.413719777591993,5.0407462298383985,2303.0,1086.0,"DREV methyltransferase, putative",Tb927.6.2540:mRNA-p1
4582,Tb927.6.2550,7.024003420330688,6.850130641072115,5783.0,5868.0,"RNA-binding protein, putative",Tb927.6.2550:mRNA-p1
4583,Tb927.6.2560,5.954166342144515,6.111426838673157,3724.0,4629.0,"hypothetical protein, conserved",Tb927.6.2560:mRNA-p1
4584,Tb927.6.2570,5.189523726056613,4.8357617028242705,1729.0,560.0,SUMO-interacting motif-containing protein,Tb927.6.2570:mRNA-p1
4585,Tb927.6.2600,6.939877281106283,5.987283884435735,5681.0,4330.0,"Protein of unknown function (DUF1077), putative",Tb927.6.2600:mRNA-p1
4586,Tb927.6.2610,5.369587579684805,6.022596370226703,2205.0,4418.0,"hypothetical protein, conserved",Tb927.6.2610:mRNA-p1
4587,Tb927.6.2620,5.01327664798978,5.165429601950447,1291.0,1522.0,"hypothetical protein, conserved",Tb927.6.2620:mRNA-p1
4588,Tb927.6.2630,4.8150433996993245,5.154406412424851,867.0,1486.0,"Hsp33 protein, putative",Tb927.6.2630:mRNA-p1
4589,Tb927.6.2640,7.330945815827952,6.9603111835532205,6121.0,5970.0,"importin alpha subunit, putative",Tb927.6.2640:mRNA-p1
4590,Tb927.6.2650,5.249532818935834,5.172891871196757,1896.0,1549.0,nucleolar mif4g domain-containing protein 1,Tb927.6.2650:mRNA-p1
4591,Tb927.6.2660,4.787957865057052,4.405621592747426,817.0,73.0,"hypothetical protein, conserved",Tb927.6.2660:mRNA-p1
4592,Tb927.6.2670,4.583903327933855,5.241753257895475,431.0,1780.0,Nudix hydrolase 4,Tb927.6.2670:mRNA-p1
4593,Tb927.6.2690,6.683892871544175,6.234061513527342,5309.0,4917.0,"ubiquitin carboxyl-terminal hydrolase, putative",Tb927.6.2690:mRNA-p1
4594,Tb927.6.2700,6.843369214628912,7.398200252909228,5537.0,6281.0,small nuclear ribonucleoprotein Sm-E,Tb927.6.2700:mRNA-p1
4595,Tb927.6.2710,5.861811705267095,5.861626425403711,3477.0,3956.0,"hypothetical protein, conserved",Tb927.6.2710:mRNA-p1
4596,Tb927.6.2720,6.855445409707347,6.132062454743068,5558.0,4689.0,"calcium-binding protein, putative",Tb927.6.2720:mRNA-p1
4597,Tb927.6.2730,4.76537201557648,4.487853391960552,773.0,123.0,"hypothetical protein, conserved",Tb927.6.2730.2:mRNA-p1;Tb927.6.2730.1:mRNA-p1
4598,Tb927.6.2740,7.4472379517828875,7.09886074696149,6216.0,6089.0,pyridoxal kinase,Tb927.6.2740:mRNA-p1
4599,Tb927.6.2750,4.895407728403594,5.401229874491424,1022.0,2391.0,"hypothetical protein, conserved",Tb927.6.2750:mRNA-p1
4600,Tb927.6.2760,4.361875172202267,4.850774713280851,160.0,589.0,"hypothetical protein, conserved",Tb927.6.2760:mRNA-p1
4601,Tb927.6.2770,5.097668990688146,4.922654040533349,1482.0,740.0,Vacuolar assembly protein vps41,Tb927.6.2770:mRNA-p1
4602,Tb927.6.2780,6.102287324998233,6.520154157341091,4099.0,5433.0,"U3 small nuclear ribonucleoprotein (snRNP), putative",Tb927.6.2780:mRNA-p1
4603,Tb927.6.2790,7.895063467046266,7.957098271034657,6424.0,6525.0,L-threonine 3-dehydrogenase,Tb927.6.2790:mRNA-p1;REV__Tb927.6.2790:mRNA-p1
4604,Tb927.6.2800,5.504600728206074,4.691798508570962,2510.0,319.0,"hypothetical protein, conserved",Tb927.6.2800:mRNA-p1
4605,Tb927.6.2810,4.535406478467429,5.695182225458131,350.0,3362.0,"ABC transporter, putative",Tb927.6.2810:mRNA-p1
4606,Tb927.6.2820,5.475431717964869,5.297384330925411,2448.0,1986.0,"hypothetical protein, conserved",Tb927.6.2820:mRNA-p1
4607,Tb927.6.2830,6.154463469132937,4.929722550627378,4195.0,764.0,"GTPase activating protein, conserved",Tb927.6.2830:mRNA-p1
4608,Tb927.6.2840,5.633443125834237,5.392414279250228,2887.0,2353.0,"Serine/threonine-protein kinase RIO2, putative",Tb927.6.2840:mRNA-p1
4609,Tb927.6.2850,5.091882011798338,4.866063470734787,1466.0,618.0,"ESAG8-associated protein, putative",Tb927.6.2850:mRNA-p1
4610,Tb927.6.2860,6.978792698657251,6.121903498078312,5730.0,4662.0,"WD domain, G-beta repeat, putative",Tb927.6.2860:mRNA-p1
4611,Tb927.6.2880,6.065392526485797,5.60759961628133,4009.0,3056.0,"kinesin, putative",Tb927.6.2880:mRNA-p1
4612,Tb927.6.2890,5.016313449551422,5.3188737769550904,1297.0,2071.0,"single strand-specific nuclease, putative",Tb927.6.2890:mRNA-p1
4613,Tb927.6.2900,5.25752711517942,5.332111299489035,1919.0,2119.0,dendritic cell-derived IFNG-induced protein,Tb927.6.2900:mRNA-p1
4614,Tb927.6.2910,4.75391066617239,5.531295696556221,741.0,2828.0,"RNA pseudouridylate synthase, putative",Tb927.6.2910:mRNA-p1
4615,Tb927.6.2920,4.526365403863501,4.260322198420845,336.0,16.0,"hypothetical protein, conserved",Tb927.6.2920:mRNA-p1
4616,Tb927.6.2930,6.240904366028495,5.409435988420411,4402.0,2426.0,"ATPase family associated with various cellular activities (AAA), putative",Tb927.6.2930:mRNA-p1
4617,Tb927.6.2940,6.84754584722588,5.4515210681887005,5548.0,2560.0,"phosphopantothenoylcysteine decarboxylase, putative",Tb927.6.2940:mRNA-p1
4618,Tb927.6.2960,4.214943003239569,4.660929880715738,80.0,278.0,"epsilon-adaptin, putative",Tb927.6.2960:mRNA-p1
4619,Tb927.6.2970,4.997661636619382,5.294605512819484,1262.0,1971.0,"pseudouridine synthase A-like protein, putative",Tb927.6.2970:mRNA-p1
4620,Tb927.6.2980,4.777132061271509,4.64319857160062,792.0,246.0,"Eukaryotic translation initiation factor 2-alpha kinase 3, putative",Tb927.6.2980:mRNA-p1
4621,Tb927.6.2990,4.883117989424539,5.199545907107494,1004.0,1640.0,"Putative papain-like cysteine peptidase (DUF1796), putative",Tb927.6.2990:mRNA-p1
4622,Tb927.6.3000,6.246135658976954,6.047006948030186,4414.0,4474.0,"sphingolipid delta 4 desaturase, putative",Tb927.6.3000:mRNA-p1
4623,Tb927.6.3010,5.643138578374311,5.021364796536712,2922.0,1031.0,"PH domain containing protein, putative",Tb927.6.3010:mRNA-p1
4624,Tb927.6.3020,6.356228299410487,4.930211559177232,4676.0,767.0,"hypothetical protein, conserved",Tb927.6.3020:mRNA-p1
4625,Tb927.6.3030,5.857510665407207,5.04288040220237,3459.0,1090.0,"hypothetical protein, conserved",Tb927.6.3030:mRNA-p1
4626,Tb927.6.3040,6.363028444667747,6.123386972322568,4687.0,4668.0,"small GTP-binding protein Rab28, putative",Tb927.6.3040:mRNA-p1
4627,Tb927.6.3050,7.000387064060519,6.11516466469164,5759.0,4643.0,"Aldehyde dehydrogenase 3, putative",Tb927.6.3050:mRNA-p1
4628,Tb927.6.3070,5.914253873720193,5.569948955587406,3626.0,2953.0,"hypothetical protein, conserved",Tb927.6.3070:mRNA-p1
4629,Tb927.6.3080,5.634420138203664,5.855255417874722,2892.0,3926.0,hypothetical protein,Tb927.6.3080:mRNA-p1
4630,Tb927.6.3090,5.979688771236195,5.676249919166193,3784.0,3303.0,microtubule associated protein xmap215,Tb927.6.3090:mRNA-p1
4631,Tb927.6.3100,7.219183639067431,6.544427302479958,6006.0,5474.0,"Intraflagellar transport complex B protein 46 C terminal, putative",Tb927.6.3100:mRNA-p1
4632,Tb927.6.3110,5.9253829915413965,6.3873080880642625,3658.0,5215.0,"cdc2-related protein kinase 11, putative",Tb927.6.3110:mRNA-p1
4633,Tb927.6.3120,6.377854455219059,5.169820311945666,4716.0,1536.0,"chaperone protein DnaJ, putative",Tb927.6.3120:mRNA-p1
4634,Tb927.6.3130,5.965261042706708,6.0000986152812334,3751.0,4357.0,"queuine tRNA-ribosyltransferase, putative",Tb927.6.3130:mRNA-p1
4635,Tb927.6.3140,6.637755550549434,5.866327603877401,5231.0,3977.0,Ubiquitin-like protein 11,Tb927.6.3140:mRNA-p1
4636,Tb927.6.3150,6.207504134632161,5.726945180096988,4330.0,3486.0,Hydin,Tb927.6.3150:mRNA-p1
4637,Tb927.6.3160,6.044332249980903,5.661309569010804,3959.0,3253.0,"splicing factor 3a, putative",Tb927.6.3160:mRNA-p1
4638,Tb927.6.3170,5.454639110744208,5.434479591431891,2403.0,2498.0,"hypothetical protein, conserved",Tb927.6.3170:mRNA-p1
4639,Tb927.6.3180,5.24911240148446,4.954494612012982,1894.0,827.0,"hypothetical protein, conserved",Tb927.6.3180:mRNA-p1
4640,Tb927.6.3190,4.561455185968822,4.7084307435154535,395.0,343.0,"hypothetical protein, conserved",Tb927.6.3190:mRNA-p1
4641,Tb927.6.3210,6.477034282447147,5.937430163469616,4947.0,4193.0,"Adenylate kinase, nuclear",Tb927.6.3210:mRNA-p1
4642,Tb927.6.3220,5.87409944598494,5.6275280984235945,3512.0,3137.0,"hypothetical protein, conserved",Tb927.6.3220:mRNA-p1;Tb11.v5.0720.1-p1
4643,Tb927.6.3230,4.5258684382483985,4.856061388363213,335.0,600.0,"RNA pseudouridylate synthase, putative",Tb927.6.3230:mRNA-p1
4644,Tb927.6.3240,5.686440928546136,5.26062188824975,3037.0,1845.0,"hypothetical protein, conserved",Tb927.6.3240:mRNA-p1
4645,Tb927.6.3250,5.870995546690824,6.475186325308124,3500.0,5373.0,"C2H2 type zinc-finger (2 copies), putative",Tb927.6.3250:mRNA-p1
4646,Tb927.6.3260,4.900462379457805,5.116228113895112,1031.0,1362.0,"hypothetical protein, conserved",Tb927.6.3260:mRNA-p1
4647,Tb927.6.3280,5.15014272856018,4.782398010613098,1644.0,457.0,"cyclosome subunit 1, putative",Tb927.6.3280:mRNA-p1
4648,Tb927.6.3290,7.243205083284115,7.054457596930399,6035.0,6055.0,intraflagellar transport protein 20,Tb927.6.3290:mRNA-p1
4649,Tb927.6.3310,5.94918247782201,5.566604671897018,3709.0,2943.0,"cysteine peptidase, Clan CA, family C2, putative",Tb927.6.3310:mRNA-p1
4650,Tb927.6.3320,5.052451319809236,5.326916754643218,1366.0,2100.0,"ferric reductase transmembrane protein, putative",Tb927.6.3320:mRNA-p1
4651,Tb927.6.3330,5.864148063828998,5.658416902662478,3482.0,3243.0,"hypothetical protein, conserved",Tb927.6.3330:mRNA-p1
4652,Tb927.6.3340,6.654637860014986,5.894560226400625,5260.0,4065.0,"Domain of unknown function (DUF814), putative",Tb927.6.3340:mRNA-p1
4653,Tb927.6.3350,5.0550965965006585,5.1270960691299505,1370.0,1403.0,"hypothetical protein, conserved",Tb927.6.3350:mRNA-p1
4654,Tb927.6.3360,5.546244002730805,5.27134625505192,2609.0,1890.0,"hypothetical protein, conserved",Tb927.6.3360:mRNA-p1
4655,Tb927.6.3410,5.248459322992715,5.085920971742783,1893.0,1257.0,"hypothetical protein, conserved",Tb927.6.3410:mRNA-p1
4656,Tb927.6.3420,4.748558050401732,5.39786494243331,727.0,2380.0,"Oligomerisation domain containing protein, putative",Tb927.6.3420:mRNA-p1
4657,Tb927.6.3450,5.352619200137614,5.384683720801122,2163.0,2327.0,"hypothetical protein, conserved",Tb927.6.3450:mRNA-p1
4658,Tb927.6.3460,4.987458774209501,5.095061100162984,1231.0,1306.0,"hypothetical protein, conserved",Tb927.6.3460:mRNA-p1
4659,Tb927.6.3470,5.151114299309538,5.6105502943562415,1646.0,3064.0,"hypothetical protein, conserved",Tb927.6.3470:mRNA-p1
4660,Tb927.6.3480,5.750565739660365,5.325092020911526,3187.0,2092.0,"RNA-binding protein, putative",Tb927.6.3480:mRNA-p1;Tb11.v5.0714.1-p1
4661,Tb927.6.3490,5.568358270759551,5.742958397243096,2683.0,3545.0,zinc finger protein 1,Tb927.6.3490:mRNA-p1
4662,Tb927.6.3500,6.680249813808688,5.637791776873224,5304.0,3168.0,"endosomal trafficking protein RME-8, putative",Tb927.6.3500:mRNA-p1
4663,Tb927.6.3510,5.727712220132284,5.177252073720106,3143.0,1566.0,"tRNA modification enzyme, putative",Tb927.6.3510:mRNA-p1;Tb11.v5.0635.1-p1
4664,Tb927.6.3520,4.689590403679246,4.954517988618988,627.0,828.0,"Uncharacterised ACR, YagE family COG1723, putative",Tb927.6.3520:mRNA-p1;Tb11.v5.0634.1-p1
4665,Tb927.6.3530,5.08539091890776,5.847574301401089,1446.0,3895.0,"hypothetical protein, conserved",Tb927.6.3530:mRNA-p1
4666,Tb927.6.3540,5.734978878123951,6.023047286657036,3152.0,4420.0,"zinc-finger protein, conserved",Tb927.6.3540:mRNA-p1
4667,Tb927.6.3550,5.740769847287591,4.6694345380287885,3164.0,291.0,"phospholipid-translocating P-type ATPase (flippase), putative",Tb927.6.3550.2:mRNA-p1;Tb927.6.3550.1:mRNA-p1
4668,Tb927.6.3560,4.408720517948361,5.063953990272731,209.0,1176.0,"hypothetical protein, conserved",Tb927.6.3560:mRNA-p1
4669,Tb927.6.3570,4.554314692858282,4.971137401449213,377.0,867.0,"tubulin-tyrosine ligase-like protein, conserved",Tb927.6.3570:mRNA-p1
4670,Tb927.6.3580,4.484788691747662,5.392145632176078,280.0,2351.0,"ATP-dependent DEAD/H DNA helicase recQ, putative",Tb927.6.3580:mRNA-p1
4671,Tb927.6.3590,4.502932317513701,4.662628957170091,307.0,282.0,"hypothetical protein, conserved",Tb927.6.3590.2:mRNA-p1;Tb927.6.3590.1:mRNA-p1
4672,Tb927.6.3600,4.891944667813208,5.737371416569823,1016.0,3524.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.6.3600:mRNA-p1
4673,Tb927.6.3610,6.503648444689927,5.691299077087234,5003.0,3349.0,"SET domain containing protein, putative",Tb927.6.3610:mRNA-p1
4674,Tb927.6.3630,6.630068707176101,6.750123511114321,5213.0,5758.0,"sphingosine 1-phosphate lyase, putative",Tb927.6.3630:mRNA-p1
4675,Tb927.6.3640,6.739678945831476,5.284347398608935,5390.0,1933.0,"zinc finger of C3HC4-type, RING/B-box zinc finger, putative",Tb927.6.3640:mRNA-p1
4676,Tb927.6.3650,7.97390370613644,7.69064688324152,6453.0,6434.0,"ADP-ribosylation factor-like protein 3C, putative",Tb927.6.3650:mRNA-p1
4677,Tb927.6.3670,5.834085571876183,5.251217631166434,3401.0,1809.0,"paraflagellar rod component, putative",Tb927.6.3670:mRNA-p1
4678,Tb927.6.3680,5.760719000287896,6.49627759057419,3216.0,5401.0,Present in the outer mitochondrial membrane proteome 31,Tb927.6.3680:mRNA-p1
4679,Tb927.6.3690,5.981577610868568,5.855247063497364,3794.0,3925.0,"pre-mRNA cleavage complex II Clp1-like, conserved",Tb927.6.3690:mRNA-p1
4680,Tb927.6.3700,5.870145913373888,6.037247513362701,3497.0,4454.0,"peptidyl-tRNA hydrolase PTH2, putative",Tb927.6.3700:mRNA-p1
4681,Tb927.6.3710,5.424341921791389,5.141913826198055,2328.0,1447.0,"hypothetical protein, conserved",Tb927.6.3710:mRNA-p1
4682,Tb927.6.3720,5.509488859916152,5.285489470611745,2522.0,1941.0,"hypothetical protein, conserved",Tb927.6.3720:mRNA-p1
4683,Tb927.6.3800,8.336096828184493,8.538849297163008,6572.0,6626.0,"heat shock 70 kDa protein, mitochondrial precursor, putative",Tb927.6.3800:mRNA-p1;Tb927.6.3750:mRNA-p1;Tb927.6.3740:mRNA-p1
4684,Tb927.6.3760,5.453856337667976,5.491396649058865,2398.0,2676.0,kinetoplastid kinetochore protein 15,Tb927.6.3760:mRNA-p1
4685,Tb927.6.3770,4.755767318916963,5.665613988645048,743.0,3267.0,"hypothetical protein, conserved",Tb927.6.3770:mRNA-p1
4686,Tb927.6.3780,6.053258015388215,5.741485124043317,3984.0,3538.0,"E3 ubiquitin-protein ligase, putative",Tb927.6.3780:mRNA-p1
4687,Tb927.6.3790,5.401587842860262,5.207437696925137,2270.0,1672.0,"valosin-containing protein homolog, putative",Tb927.6.3790:mRNA-p1
4688,Tb927.6.3810,5.784893806372885,5.632347574391662,3275.0,3153.0,"hypothetical protein, conserved",Tb927.6.3810.1:mRNA-p1;Tb927.6.3810.2:mRNA-p1
4689,Tb927.6.3820,5.993858354929699,5.294892595942732,3815.0,1974.0,"hypothetical protein, conserved",Tb927.6.3820:mRNA-p1
4690,Tb927.6.3840,7.866621754105795,6.366044742548152,6414.0,5168.0,reticulon domain protein,Tb927.6.3840:mRNA-p1
4691,Tb927.6.3860,5.0363265447181975,6.081178284671751,1339.0,4563.0,"leucyl/phenylalanyl-tRNA protein transferase, putative",Tb927.6.3860:mRNA-p1
4692,Tb927.6.3870,6.815416066911927,6.547105940855393,5492.0,5478.0,"RNA-binding protein, putative",Tb927.6.3870:mRNA-p1
4693,Tb927.6.3890,6.645106602234679,6.170540188146216,5241.0,4776.0,"replication factor C, subunit 2, putative",Tb927.6.3890:mRNA-p1
4694,Tb927.6.3900,6.051519258823539,5.195483477097327,3981.0,1628.0,"hypothetical protein, conserved",Tb927.6.3900:mRNA-p1
4695,Tb927.6.3920,6.806705545055194,6.191078358160944,5479.0,4833.0,"hypothetical protein, conserved",Tb927.6.3920:mRNA-p1
4696,Tb927.6.3930,5.627565477067752,6.0021661411029195,2877.0,4365.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.6.3930:mRNA-p1
4697,Tb927.6.3940,7.127360524153173,6.2655154819946315,5908.0,4983.0,"Autophagy-related protein 27, putative",Tb927.6.3940:mRNA-p1
4698,Tb927.6.3950,6.318860707300938,6.188455674705795,4591.0,4830.0,"hypothetical protein, conserved",Tb927.6.3950:mRNA-p1
4699,Tb927.6.3960,5.398593278597069,5.111882306240962,2262.0,1346.0,Nucleotide sugar transporter 4,Tb927.6.3960:mRNA-p1
4700,Tb927.6.3970,4.98584994510746,5.526394484440893,1226.0,2811.0,"SH3 domain protein, conserved",Tb927.6.3970:mRNA-p1
4701,Tb927.6.3980,5.642967999163029,5.184842942916202,2921.0,1590.0,"hypothetical protein, conserved",Tb927.6.3980:mRNA-p1
4702,Tb927.6.3990,4.859647500651443,4.573185942673936,948.0,173.0,"hypothetical protein, conserved",Tb927.6.3990:mRNA-p1
4703,Tb927.6.400,7.441490641120014,7.260070990192563,6213.0,6218.0,"peptidase M20/M25/M40, putative",Tb927.6.400:mRNA-p1
4704,Tb927.6.4000,7.365599175073244,7.241354419776594,6151.0,6201.0,"small glutamine-rich tetratricopeptide repeat protein, putative",Tb927.6.4000:mRNA-p1
4705,Tb927.6.4010,7.765447705623528,6.956577966508253,6365.0,5966.0,"Translation machinery associated TMA7, putative",Tb927.6.4010:mRNA-p1
4706,Tb927.6.4020,8.022084795852642,7.08682075653226,6467.0,6078.0,"hypothetical protein, conserved",Tb927.6.4020:mRNA-p1
4707,Tb927.6.4030,5.142368325068796,5.733181314869357,1615.0,3509.0,"superoxide dismutase, putative",Tb927.6.4030:mRNA-p1
4708,Tb927.6.4040,5.5268629540662735,5.524294305710685,2565.0,2803.0,mitochondrial ribosomal protein L28,Tb927.6.4040:mRNA-p1
4709,Tb927.6.4060,6.260516456415346,5.8461089675318565,4452.0,3886.0,"Eukaryotic protein of unknown function (DUF872), putative",Tb927.6.4060:mRNA-p1
4710,Tb927.6.4070,5.261930735901526,5.553404907657038,1930.0,2898.0,"hypothetical protein, conserved",Tb927.6.4070:mRNA-p1
4711,Tb927.6.4080,5.432261678109453,6.262786368692329,2345.0,4979.0,"ribosomal protein, putative",Tb927.6.4080:mRNA-p1
4712,Tb927.6.4090,6.660322520052057,6.694574899929791,5268.0,5687.0,"chaperonin HSP60, mitochondrial precursor, putative",Tb927.6.4090:mRNA-p1
4713,Tb927.6.410,5.295410353350605,6.423767562056209,2006.0,5287.0,"hypothetical protein, conserved",Tb927.6.410:mRNA-p1
4714,Tb927.6.4100,5.439762228742121,5.187760373012868,2368.0,1599.0,"hypothetical protein, conserved",Tb927.6.4100:mRNA-p1
4715,Tb927.6.4120,5.911704149449483,5.632822079454412,3619.0,3156.0,"GTPase activating protein, putative",Tb927.6.4120:mRNA-p1
4716,Tb927.6.4130,5.794905108276052,7.398075392159855,3299.0,6280.0,succinate dehydrogenase subunit 3,Tb927.6.4130:mRNA-p1
4717,Tb927.6.4140,8.536710413370988,7.91954570272034,6602.0,6513.0,"paraflagellar rod component, putative",Tb927.6.4140:mRNA-p1
4718,Tb927.6.4160,4.5421962911819715,5.4429021881667605,361.0,2527.0,"hypothetical protein, conserved",Tb927.6.4160.2:mRNA-p1;Tb927.6.4160.1:mRNA-p1
4719,Tb927.6.4170,5.648418376163418,5.371345315026385,2932.0,2267.0,"hypothetical protein, conserved",Tb927.6.4170:mRNA-p1
4720,Tb927.6.4180,6.327896828266614,5.81342679130999,4605.0,3775.0,"FUN14 family, putative",Tb927.6.4180:mRNA-p1
4721,Tb927.6.4190,4.678667967604331,4.7418094333430325,603.0,392.0,"Pentatricopeptide repeat protein (PPR), putative",Tb927.6.4190:mRNA-p1
4722,Tb927.6.4200,5.7136745936147015,5.98516219012754,3113.0,4324.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.6.4200:mRNA-p1
4723,Tb927.6.4210,6.578619010370411,6.838875014722993,5131.0,5851.0,"aldehyde dehydrogenase, putative",Tb927.6.4210:mRNA-p1
4724,Tb927.6.4220,5.887370208304152,5.928515134468978,3554.0,4171.0,mitogen-activated protein kinase 5,Tb927.6.4220:mRNA-p1
